WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
24229,20150915,0053,11,FEW070, ,10.00, , , ,51, ,10.6, ,48, ,9.1, ,46, ,7.8, , 83, , 3, ,130, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150915,0153,11,BKN070, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, , 5, ,140, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150915,0253,11,FEW070, ,10.00, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, , 80, , 5, ,120, , , ,29.73, , , , , ,29.84, ,AA, , , ,29.85,
24229,20150915,0353,11,SCT037 BKN060, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 3, ,120, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150915,0453,11,SCT037 BKN060, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 7, ,110, , , ,29.74, , , , , ,29.85, ,AA, , , ,29.86,
24229,20150915,0553,11,SCT046 OVC055, ,10.00, , , ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, , 86, , 7, ,130, , , ,29.75, , , , , ,29.86, ,AA, , , ,29.87,
24229,20150915,0653,11,BKN050, ,10.00, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, , 5, ,110, , , ,29.75, , , , , ,29.86, ,AA, , , ,29.87,
24229,20150915,0753,11,FEW050 SCT070 BKN250, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 6, ,150, , , ,29.75, , , , , ,29.86, ,AA, , , ,29.87,
24229,20150915,0853,11,FEW030 FEW065 BKN250, ,10.00, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, , 67, , 8, ,160, , , ,29.75, , , , , ,29.87, ,AA, , , ,29.87,
24229,20150915,0953,11,FEW030 FEW070 OVC150, ,10.00, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, , 67, , 8, ,170, , , ,29.76, , , , , ,29.87, ,AA, , , ,29.88,
24229,20150915,1053,11,FEW030 FEW065 BKN140, ,10.00, , , ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, , 3, ,170, , , ,29.75, , , , , ,29.87, ,AA, , , ,29.87,
24229,20150915,1153,11,FEW039 FEW070 SCT140, ,10.00, , , ,63, ,17.2, ,54, ,11.9, ,45, ,7.2, , 52, , 0, ,000, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150915,1253,11,FEW040 SCT055 BKN140, ,10.00, , , ,64, ,17.8, ,53, ,11.7, ,43, ,6.1, , 47, , 6, ,150, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150915,1353,11,SCT048 BKN130 OVC230, ,10.00, , , ,63, ,17.2, ,52, ,11.2, ,42, ,5.6, , 46, ,10, ,170, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.84,
24229,20150915,1453,11,FEW050 SCT130 OVC230, ,10.00, , , ,64, ,17.8, ,52, ,11.0, ,40, ,4.4, , 42, , 8, ,210, , , ,29.70, , , , , ,29.82, ,AA, , , ,29.82,
24229,20150915,1553,11,FEW050 BKN110 OVC200, ,10.00, , , ,64, ,17.8, ,51, ,10.4, ,37, ,2.8, , 37, ,11, ,200, , , ,29.69, , , , , ,29.81, ,AA, , , ,29.81,
24229,20150915,1653,11,FEW045 BKN120 OVC200, ,10.00, , , ,64, ,17.8, ,52, ,11.0, ,40, ,4.4, , 42, , 7, ,220, , , ,29.69, , , , , ,29.80, ,AA, , , ,29.81,
24229,20150915,1753,11,SCT055 OVC110, ,10.00, , , ,63, ,17.2, ,51, ,10.8, ,40, ,4.4, , 43, , 6, ,200, , , ,29.69, , , , , ,29.80, ,AA, , , ,29.81,
24229,20150915,1853,11,BKN060 OVC085, ,10.00, , , ,62, ,16.7, ,51, ,10.7, ,41, ,5.0, , 46, ,10, ,220, , , ,29.70, , , , , ,29.81, ,AA, , , ,29.82,
24229,20150915,1953,11,BKN055 OVC080, ,10.00, , , ,60, ,15.6, ,51, ,10.5, ,42, ,5.6, , 52, , 0, ,000, , , ,29.71, , , , , ,29.82, ,AA, , , ,29.83,
24229,20150915,2053,11,FEW045 OVC060, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, , 9, ,110, , , ,29.71, , , , , ,29.83, ,AA, ,  T, ,29.83,
24229,20150915,2153,11,BKN060 OVC080, ,10.00, , , ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, , 69, ,10, ,100, , , ,29.71, , , , , ,29.82, ,AA, , , ,29.83,
24229,20150915,2253,11,SCT044 BKN060 OVC075, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 7, ,120, , , ,29.72, , , , , ,29.83, ,AA, ,  T, ,29.84,
24229,20150915,2353,11,BKN039 OVC060, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 8, ,110, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.84,
24229,20150916,0053,11,BKN036 BKN043 OVC055, ,10.00, , , ,54, ,12.2, ,51, ,10.7, ,49, ,9.4, , 83, ,10, ,120, , , ,29.71, , , , , ,29.83, ,AA, , , ,29.83,
24229,20150916,0153,11,BKN034 OVC060, ,10.00, , , ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, , 86, ,10, ,110, , , ,29.71, , , , , ,29.83, ,AA, , , ,29.83,
24229,20150916,0253,11,OVC033, ,10.00, , , ,54, ,12.2, ,52, ,11.0, ,50, ,10.0, , 86, , 8, ,140, , , ,29.71, , , , , ,29.83, ,AA, , , ,29.83,
24229,20150916,0353,11,OVC045, ,10.00, , , ,54, ,12.2, ,52, ,11.0, ,50, ,10.0, , 86, ,10, ,110, , , ,29.71, , , , , ,29.82, ,AA, , , ,29.83,
24229,20150916,0453,11,BKN045 OVC050, ,10.00, , , ,54, ,12.2, ,51, ,10.7, ,49, ,9.4, , 83, ,10, ,110, , , ,29.71, , , , , ,29.82, ,AA, , , ,29.83,
24229,20150916,0553,11,BKN055 OVC090, ,10.00, , , ,54, ,12.2, ,51, ,10.7, ,49, ,9.4, , 83, , 5, ,130, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.84,
24229,20150916,0653,11,FEW055 BKN080 BKN250, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, , 8, ,110, , , ,29.72, , , , , ,29.84, ,AA, , , ,29.84,
24229,20150916,0753,11,FEW055 BKN080 BKN250, ,10.00, , , ,57, ,13.9, ,52, ,11.2, ,48, ,8.9, , 72, , 7, ,110, , , ,29.73, , , , , ,29.84, ,AA, , , ,29.85,
24229,20150916,0853,11,FEW020 FEW065 BKN220, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, , 8, ,110, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150916,0953,11,FEW030 BKN070 BKN200, ,10.00, , , ,64, ,17.8, ,55, ,12.9, ,48, ,8.9, , 56, , 9, ,120, , , ,29.74, , , , , ,29.85, ,AA, , , ,29.86,
24229,20150916,1053,11,FEW035 FEW080 BKN200, ,10.00, , , ,68, ,20.0, ,55, ,12.9, ,44, ,6.7, , 42, ,10, ,080, , , ,29.73, , , , , ,29.84, ,AA, , , ,29.85,
24229,20150916,1153,11,FEW060 SCT090 BKN200, ,10.00, , , ,68, ,20.0, ,56, ,13.1, ,45, ,7.2, , 44, , 8, ,050, , , ,29.71, , , , , ,29.83, ,AA, , , ,29.83,
24229,20150916,1253,11,SCT065 SCT110 BKN230, ,10.00, , , ,70, ,21.1, ,57, ,13.6, ,45, ,7.2, , 41, , 9, ,060, , , ,29.70, , , , , ,29.82, ,AA, , , ,29.82,
24229,20150916,1353,11,SCT070 BKN090 BKN230, ,10.00, , , ,70, ,21.1, ,57, ,13.6, ,45, ,7.2, , 41, , 8, ,070, , , ,29.69, , , , , ,29.81, ,AA, , , ,29.81,
24229,20150916,1453,11,SCT070 BKN080 OVC110, ,10.00, , , ,71, ,21.7, ,57, ,13.6, ,44, ,6.7, , 38, , 6, ,070, , , ,29.68, , , , , ,29.80, ,AA, , , ,29.80,
24229,20150916,1553,11,BKN070 OVC090, ,10.00, , , ,70, ,21.1, ,57, ,13.6, ,45, ,7.2, , 41, , 0, ,000, , , ,29.68, , , , , ,29.80, ,AA, , , ,29.80,
24229,20150916,1653,11,BKN065 OVC090, ,10.00, , , ,69, ,20.6, ,56, ,13.4, ,45, ,7.2, , 42, , 8, ,260, , , ,29.70, , , , , ,29.81, ,AA, , , ,29.82,
24229,20150916,1753,11,OVC065, ,10.00, , , ,66, ,18.9, ,56, ,13.2, ,47, ,8.3, , 51, , 3, ,150, , , ,29.71, , , , , ,29.82, ,AA, ,  T, ,29.83,
24229,20150916,1853,11,OVC070, ,10.00, , , ,66, ,18.9, ,56, ,13.2, ,47, ,8.3, , 51, , 6, ,200, , , ,29.71, , , , , ,29.83, ,AA, , , ,29.83,
24229,20150916,1953,11,BKN060 OVC090, ,10.00, , , ,65, ,18.3, ,56, ,13.2, ,48, ,8.9, , 54, , 8, ,140, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.84,
24229,20150916,2053,11,BKN050 OVC070, ,10.00, , , ,65, ,18.3, ,56, ,13.2, ,48, ,8.9, , 54, , 9, ,180, , , ,29.72, , , , , ,29.84, ,AA, , , ,29.84,
24229,20150916,2153,11,SCT042 BKN055 OVC075, ,10.00, , , ,63, ,17.2, ,55, ,13.0, ,49, ,9.4, , 60, , 8, ,160, , , ,29.73, , , , , ,29.85, ,AA, , , ,29.85,
24229,20150916,2253,11,BKN080 OVC100, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, ,11, ,170, , , ,29.74, , , , , ,29.85, ,AA, , , ,29.86,
24229,20150916,2353,11,FEW047 BKN085, ,10.00, ,-RA, ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, ,10, ,150, , , ,29.74, , , , , ,29.85, ,AA, ,  T, ,29.86,
24229,20150917,0053,11,BKN043 OVC060, ,10.00, , , ,61, ,16.1, ,56, ,13.0, ,51, ,10.6, , 70, , 8, ,140, , , ,29.72, , , , , ,29.84, ,AA, ,  T, ,29.84,
24229,20150917,0153,11,SCT040 BKN050 OVC075, ,10.00, , , ,59, ,15.0, ,55, ,12.8, ,52, ,11.1, , 78, ,11, ,110, , , ,29.71, , , , , ,29.83, ,AA, , , ,29.83,
24229,20150917,0253,11,FEW024 BKN045 OVC075, ,10.00, ,-RA, ,60, ,15.6, ,56, ,13.1, ,52, ,11.1, , 75, ,10, ,160, , , ,29.72, , , , , ,29.84, ,AA, ,  T, ,29.84,
24229,20150917,0353,11,SCT045 OVC070, , 9.00, ,-RA, ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, , 90, , 6, ,150, , , ,29.74, , , , , ,29.85, ,AA, ,0.02, ,29.86,
24229,20150917,0450,11,BKN028 BKN035 OVC060, , 5.00, ,RA BR, ,55, ,13.0, ,54, ,12.4, ,54, ,12.0, , 96, , 9, ,120, , , ,29.75, , , , , ,M, ,SP, , , ,29.87,
24229,20150917,0453,11,BKN028 BKN035 OVC060, , 5.00, ,RA BR, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, , 93, , 9, ,110, , , ,29.75, , , , , ,29.86, ,AA, ,0.06, ,29.87,
24229,20150917,0553,11,BKN018 BKN034 OVC075, , 7.00, ,-RA, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, , 93, ,13, ,120, , , ,29.75, , , , , ,29.86, ,AA, ,0.14, ,29.87,
24229,20150917,0638,11,OVC014, ,10.00, ,-RA, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, , 93, ,10, ,110, , , ,29.78, , , , , ,M, ,SP, , , ,29.90,
24229,20150917,0653,11,BKN012 OVC060, ,10.00, , , ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, , 93, , 8, ,110, , , ,29.79, , , , , ,29.90, ,AA, ,0.01, ,29.91,
24229,20150917,0703,11,SCT012 BKN055 BKN090, ,10.00, , , ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, , 93, , 8, ,100, , , ,29.79, , , , , ,M, ,SP, , , ,29.91,
24229,20150917,0721,11,SCT012 BKN017 OVC080, ,10.00, , , ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, , 93, , 8, ,110, , , ,29.80, , , , , ,M, ,SP, , , ,29.92,
24229,20150917,0751,11,OVC014, , 9.00, ,-RA, ,57, ,14.0, ,56, ,13.2, ,55, ,13.0, , 93, , 7, ,120, , , ,29.81, , , , , ,M, ,SP, , , ,29.93,
24229,20150917,0753,11,OVC014, , 9.00, ,-RA, ,57, ,13.9, ,56, ,13.2, ,55, ,12.8, , 93, , 6, ,120, , , ,29.81, , , , , ,29.93, ,AA, ,0.01, ,29.93,
24229,20150917,0831,11,BKN015 BKN050 OVC110, ,10.00, , , ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 5, ,110, , , ,29.83, , , , , ,M, ,SP, , , ,29.95,
24229,20150917,0853,11,BKN015 OVC070, ,10.00, , , ,60, ,15.6, ,58, ,14.6, ,57, ,13.9, , 90, , 0, ,000, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96,
24229,20150917,0924,11,SCT016 BKN070 BKN110, ,10.00, , , ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, , 87, , 7, ,200, , , ,29.85, , , , , ,M, ,SP, , , ,29.97,
24229,20150917,0953,11,FEW017 BKN070 BKN120, ,10.00, , , ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 5, ,170, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98,
24229,20150917,1013,11,FEW014 BKN019 BKN120, ,10.00, , , ,62, ,16.7, ,59, ,15.0, ,57, ,13.9, , 84, , 0, ,000, , , ,29.86, , , , , ,M, ,SP, , , ,29.98,
24229,20150917,1053,11,BKN026 BKN070 BKN120, ,10.00, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, , 70, , 9, ,220, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99,
24229,20150917,1103,11,SCT026 BKN070 BKN120, ,10.00, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, , 70, , 8, ,210, , , ,29.87, , , , , ,M, ,SP, , , ,29.99,
24229,20150917,1136,11,BKN025 BKN045 BKN060, ,10.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, , 7, ,220, , , ,29.87, , , , , ,M, ,SP, , , ,29.99,
24229,20150917,1153,11,BKN025 BKN045 BKN070, ,10.00, ,-RA, ,66, ,18.9, ,61, ,15.9, ,57, ,13.9, , 73, , 8, ,210, , , ,29.88, , , , , ,30.00, ,AA, ,  T, ,30.00,
24229,20150917,1226,11,SCT027 SCT045 BKN090, ,10.00, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, , 81, , 5, ,260, , , ,29.88, , , , , ,M, ,SP, , , ,30.00,
24229,20150917,1253,11,SCT050 BKN070 BKN090, , 5.00, ,+RA, ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 6, ,330, , , ,29.89, , , , , ,30.01, ,AA, ,0.14,s,30.01,
24229,20150917,1353,11,SCT031 BKN050 OVC095, , 7.00, ,-RA, ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 3, ,040, , , ,29.90, , , , , ,30.02, ,AA, ,0.15, ,30.02,
24229,20150917,1453,11,SCT022 BKN050 OVC090, , 1.75, ,-RA BR, ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 8, ,300, , , ,29.92, , , , , ,30.04, ,AA, ,0.10, ,30.04,
24229,20150917,1500,11,SCT022 BKN050 OVC090, , 3.00, ,-RA, ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 5, ,330, , , ,29.92, , , , , ,M, ,SP, , , ,30.04,
24229,20150917,1553,11,FEW022 SCT050 BKN085, ,10.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 3, ,110, , , ,29.93, , , , , ,30.04, ,AA, ,0.03, ,30.05,
24229,20150917,1653,11,FEW022 SCT060 BKN090, ,10.00, , , ,63, ,17.2, ,61, ,16.2, ,60, ,15.6, , 90, , 7, ,090, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.06,
24229,20150917,1753,11,FEW030 BKN090 BKN250, ,10.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 8, ,120, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07,
24229,20150917,1853,11,FEW030 SCT070 BKN250, ,10.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 3, ,050, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09,
24229,20150917,1953,11,FEW039 BKN250, ,10.00, , , ,60, ,15.6, ,59, ,14.9, ,58, ,14.4, , 93, , 0, ,000, , , ,29.99, , , , , ,30.10, ,AA, , , ,30.11,
24229,20150917,2053,11,FEW039 FEW070 SCT250, ,10.00, , , ,58, ,14.4, ,57, ,14.1, ,57, ,13.9, , 97, , 6, ,100, , , ,30.00, , , , , ,30.11, ,AA, , , ,30.12,
24229,20150917,2153,11,FEW020 OVC065, ,10.00, , , ,59, ,15.0, ,58, ,14.6, ,58, ,14.4, , 97, , 5, ,100, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.13,
24229,20150917,2253,11,FEW010 SCT020 BKN070, ,10.00, , , ,58, ,14.4, ,57, ,14.1, ,57, ,13.9, , 97, , 5, ,110, , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13,
24229,20150917,2351,11,FEW005 FEW025 BKN120, ,10.00, , , ,57, ,14.0, ,56, ,13.2, ,55, ,13.0, , 93, , 5, ,140, , , ,30.02, , , , , ,M, ,SP, , , ,30.14,
24229,20150917,2353,11,FEW005 FEW025 BKN210, ,10.00, , , ,57, ,13.9, ,56, ,13.5, ,56, ,13.3, , 96, , 5, ,140, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.14,
24229,20150918,0053,11,FEW005 FEW027 BKN200, ,10.00, , , ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, , 90, , 3, ,080, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14,
24229,20150918,0153,11,FEW002 FEW042 BKN200, ,10.00, , , ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, , 90, , 5, ,100, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14,
24229,20150918,0253,11,FEW002 FEW038 BKN200, ,10.00, , , ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, , 90, , 3, ,110, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14,
24229,20150918,0353,11,FEW003 FEW044 BKN200, ,10.00, , , ,55, ,12.8, ,54, ,12.4, ,54, ,12.2, , 96, , 5, ,110, , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13,
24229,20150918,0453,11,FEW005 BKN200, ,10.00, , , ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, , 93, , 7, ,120, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.13,
24229,20150918,0553,11,FEW005 SCT027 BKN200, ,10.00, , , ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, , 93, , 0, ,000, , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13,
24229,20150918,0607,11,FEW005 BKN027 BKN200, ,10.00, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, , 90, , 0, ,000, , , ,30.01, , , , , ,M, ,SP, , , ,30.13,
24229,20150918,0651,11,FEW005 SCT027 BKN200, ,10.00, , , ,57, ,14.0, ,55, ,12.9, ,54, ,12.0, , 90, , 0, ,000, , , ,30.03, , , , , ,M, ,SP, , , ,30.15,
24229,20150918,0653,11,FEW005 SCT027 BKN200, ,10.00, , , ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, , 90, , 0, ,000, , , ,30.03, , , , , ,30.14, ,AA, , , ,30.15,
24229,20150918,0753,11,FEW018 BKN200, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, , 0, ,000, , , ,30.03, , , , , ,30.14, ,AA, , , ,30.15,
24229,20150918,0853,11,FEW018 BKN200, ,10.00, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, , 5, ,060, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14,
24229,20150918,0953,11,FEW018 FEW200, ,10.00, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, , 70, , 5, ,040, , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13,
24229,20150918,1053,11,FEW030 FEW200, ,10.00, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, , 63, , 3, ,VR , , , ,30.00, , , , , ,30.12, ,AA, , , ,30.12,
24229,20150918,1153,11,FEW030 FEW200, ,10.00, , , ,69, ,20.6, ,59, ,14.9, ,51, ,10.6, , 53, , 3, ,290, , , ,29.99, , , , , ,30.11, ,AA, , , ,30.11,
24229,20150918,1253,11,FEW030 FEW200, ,10.00, , , ,70, ,21.1, ,58, ,14.3, ,48, ,8.9, , 46, , 6, ,300, , , ,29.97, , , , , ,30.09, ,AA, , , ,30.09,
24229,20150918,1353,11,FEW040 FEW200, ,10.00, , , ,73, ,22.8, ,60, ,15.5, ,50, ,10.0, , 44, , 8, ,300, , , ,29.96, , , , , ,30.08, ,AA, , , ,30.08,
24229,20150918,1453,11,FEW050 FEW250, ,10.00, , , ,74, ,23.3, ,58, ,14.5, ,45, ,7.2, , 36, , 6, ,280, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150918,1553,11,FEW050 SCT250, ,10.00, , , ,75, ,23.9, ,58, ,14.3, ,43, ,6.1, , 32, , 5, ,290, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05,
24229,20150918,1653,11,FEW050 FEW250, ,10.00, , , ,75, ,23.9, ,59, ,15.2, ,47, ,8.3, , 37, , 7, ,280, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04,
24229,20150918,1753,11,FEW050 FEW120 BKN250, ,10.00, , , ,72, ,22.2, ,59, ,15.0, ,49, ,9.4, , 44, , 5, ,270, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150918,1853,11,FEW050 SCT120 BKN250, ,10.00, , , ,69, ,20.6, ,59, ,15.2, ,52, ,11.1, , 55, , 3, ,270, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150918,1953,11,FEW120 SCT250, ,10.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, , 0, ,000, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05,
24229,20150918,2053,11,FEW120 FEW250, ,10.00, , , ,66, ,18.9, ,59, ,15.0, ,54, ,12.2, , 65, , 0, ,000, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150918,2153,11,CLR, ,10.00, , , ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, , 73, , 6, ,310, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150918,2253,11,CLR, ,10.00, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, , 73, , 3, ,340, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150918,2353,11,CLR, ,10.00, , , ,59, ,15.0, ,55, ,12.8, ,52, ,11.1, , 78, , 6, ,100, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150919,0053,11,CLR, ,10.00, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, , 83, , 3, ,120, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150919,0153,11,CLR, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, , 5, ,140, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150919,0253,11,CLR, ,10.00, , , ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, , 86, , 5, ,120, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05,
24229,20150919,0353,11,CLR, ,10.00, , , ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, , 90, , 3, ,150, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.06,
24229,20150919,0453,11,FEW010, ,10.00, , , ,54, ,12.2, ,52, ,11.0, ,50, ,10.0, , 86, , 0, ,000, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150919,0553,11,FEW010 FEW080, ,10.00, , , ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, , 90, , 0, ,000, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08,
24229,20150919,0653,11,FEW010 FEW080 FEW250, ,10.00, , , ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, , 86, , 0, ,000, , , ,29.97, , , , , ,30.09, ,AA, , , ,30.09,
24229,20150919,0753,11,FEW010 SCT250, ,10.00, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, , 81, , 0, ,000, , , ,29.97, , , , , ,30.09, ,AA, , , ,30.09,
24229,20150919,0853,11,SCT250, ,10.00, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, , 75, , 0, ,000, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09,
24229,20150919,0953,11,CLR, ,10.00, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, , 68, , 3, ,VR , , , ,29.98, , , , , ,30.10, ,AA, , , ,30.10,
24229,20150919,1053,11,FEW050 FEW250, ,10.00, , , ,68, ,20.0, ,59, ,15.2, ,53, ,11.7, , 59, , 5, ,360, , , ,29.96, , , , , ,30.08, ,AA, , , ,30.08,
24229,20150919,1153,11,FEW050 FEW250, ,10.00, , , ,71, ,21.7, ,60, ,15.6, ,52, ,11.1, , 51, , 5, ,010, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06,
24229,20150919,1253,11,FEW050 FEW085 SCT250, ,10.00, , , ,74, ,23.3, ,61, ,16.2, ,52, ,11.1, , 46, , 6, ,360, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05,
24229,20150919,1353,11,FEW050 FEW080 FEW250, ,10.00, , , ,76, ,24.4, ,62, ,16.6, ,52, ,11.1, , 43, , 5, ,030, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03,
24229,20150919,1453,11,FEW050 FEW080, ,10.00, , , ,78, ,25.6, ,63, ,17.0, ,52, ,11.1, , 40, , 5, ,VR , , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01,
24229,20150919,1553,11,FEW050 SCT080, ,10.00, , , ,78, ,25.6, ,63, ,17.0, ,52, ,11.1, , 40, , 0, ,000, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00,
